source,scraped_at,url,sku,title,brand,price,currency,original_price,discount_pct,rating,review_count,in_stock,image_url,category,price_source,page,position,is_ad,shop_id,shop_rating,shop_review_count,price_is_from,price_max,free_shipping,ships_from,material,gtin,description,images
etsy.com,2026-09-09T21:20:44.081810+00:00,https://www.etsy.com/de/listing/1881219122/handgemachter-pilzbecher-wald,1881219122,Handgemachter Pilzbecher • Wald-Inspirierte Tasse • Cottagecore Keramik • Größe S oder M • Künstlerische Geschenkidee • Natur Steinzeug,KuzuArte,65.0,EUR,,,,,True,https://i.etsystatic.com/17705718/r/il/73f165/7533232038/il_765x956.7533232038_inwr.jpg,handmade mug,dom,1,2,True,17705718,4.9,14,True,,,,,,,
etsy.com,2026-09-09T21:20:44.076473+00:00,https://www.etsy.com/de/listing/1765159813/ladybug-mug-coffee-mug-ceramic-mug-tea,1765159813,"Ladybug Ceramic Mug, Handmade Pottery Coffee Cup, Nature Lover Gift, Stoneware Tea Mug",DaNaKeramikShop,54.9,EUR,,,,,True,https://i.etsystatic.com/52168346/r/il/e6077a/8084684510/il_765x956.8084684510_ct1x.jpg,handmade mug,jsonld+dom,1,1,False,52168346,5.0,495,,,,,,,,
etsy.com,2026-09-09T21:20:44.086899+00:00,https://www.etsy.com/de/listing/4361727707/handmade-ceramic-mug-with-gold-accent?pro=1,4361727707,Handmade ceramic mug with gold accent heart pottery coffee cup gift for her christmas present valentines day gift idea unique handcrafted,TheKaloo,25.6,EUR,32.0,20.0,,,True,https://i.etsystatic.com/41860268/r/il/a2e894/7820778929/il_765x956.7820778929_af7v.jpg,handmade mug,jsonld+dom,1,6,False,41860268,4.9,93,,,,,,,,
etsy.com,2026-09-09T21:20:44.083998+00:00,https://www.etsy.com/de/listing/4461212869/handgemachte-tasse-keramik-400-ml,4461212869,Handgemachte Tasse Keramik - 380 ml - Frühstückstasse- Cappuccino Becher Unikat - Croissanttasse - Kaffeebecher - Keramiktasse,MuddyRosie,28.0,EUR,,,,,True,https://i.etsystatic.com/59850037/r/il/6a1dac/8217663462/il_765x956.8217663462_5r5i.jpg,handmade mug,jsonld+dom,1,4,False,59850037,5.0,224,True,,,,,,,
etsy.com,2026-09-09T21:20:44.082903+00:00,https://www.etsy.com/de/listing/4421533207/handgemachte-tasse-becher-keramik-400-ml,4421533207,Handgemachte Tasse Becher Keramik - 380 ml - Frühstückstasse- Cappuccino Becher Unikat - Croissanttasse - Kaffeebecher - Keramiktasse,MuddyRosie,28.0,EUR,,,,,True,https://i.etsystatic.com/59850037/r/il/4a6bc9/8267596980/il_765x956.8267596980_n837.jpg,handmade mug,jsonld+dom,1,3,False,59850037,5.0,224,,,,,,,,
